sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
3353406,97,8.0,11,131,236,366,52,138,269,402,62,,0,0.99,0.99,0,,,,,,
3519310,16,8.0,0,60,60,60,3,10,17,27,0,,0,0.75,0.75,0,,,,,,
3514083,52,8.0,0,0,0,0,0,0,0,0,0,,0,0.69,0.77,0,,,,,,
3436959,91,9.0,18,36,90,126,11,55,139,198,29,,0,1.0,0.98,0,,,,,,
3303283,16,8.0,0,0,0,0,1,5,7,13,1,,0,0.83,0.91,0,,,,,,
3287247,43,2.0,0,84,156,252,25,80,137,177,0,,0,0.99,0.99,0,,,,,,
3332254,10,8.0,0,0,0,0,0,0,0,0,1,,0,0.77,0.73,0,,,,,,
3483049,2,8.0,0,0,0,0,0,0,0,0,1,,0,0.7,0.73,0,,,,,,
3422992,6,2.0,7,28,63,91,5,15,31,44,0,,0,0.99,0.98,0,,,,,,
3359863,141,,0,0,0,0,0,0,1,1,0,,0,-99.0,-99.0,0,,,,,,
3376866,209,8.0,36,142,214,322,53,147,293,460,77,,0,0.99,0.98,0,,,,,,
3460477,121,8.0,0,0,0,0,2,8,9,21,0,,0,0.7,0.73,0,,,,,,
3522535,13,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3309635,25,52.0,0,0,0,0,0,2,3,6,9,,0,0.34,0.42,0,,,,,,
3468463,9,2.0,0,0,0,0,0,0,0,1,0,,0,0.78,0.75,0,,,,,,
3434177,338,12.0,2,240,240,240,0,0,0,0,164,,0,0.73,0.79,0,,,,,,
3354226,0,8.0,0,0,0,0,0,9,31,49,11,,0,0.85,0.89,0,,,,,,
3434105,7,2.0,0,0,0,0,0,0,0,0,0,,0,0.0,0.0,0,,,,,,
3369606,275,2.0,0,200,400,600,75,247,446,680,72,,0,0.93,0.96,0,,,,,,
3402310,7,8.0,0,0,0,0,0,0,0,0,0,,0,0.98,0.97,0,,,,,,
3363701,94,8.0,6,42,84,84,18,55,99,174,25,,0,0.99,0.97,0,,,,,,
3480976,55,8.0,34,125,237,369,242,423,540,748,19,,0,1.0,0.99,0,,,,,,
3446047,35,2.0,0,0,0,0,2,3,6,9,0,,0,0.99,0.99,0,,,,,,
3400692,3,2.0,0,2,2,2,0,0,1,1,0,,0,0.37,0.34,0,,,,,,
3426193,2,9.0,0,0,0,0,0,0,0,0,0,,0,0.7,0.66,0,,,,,,
3391473,1,8.0,0,4,8,10,1,2,8,14,2,,0,0.98,0.99,0,,,,,,
3518238,208,4.0,0,0,0,0,7,17,32,47,11,,0,0.73,0.78,0,,,,,,
3296910,3,2.0,0,0,0,0,0,0,0,0,0,,0,0.48,0.73,0,,,,,,
3290729,138,2.0,0,210,445,709,35,311,316,316,30,,0,0.91,0.95,0,,,,,,
3417845,3,8.0,0,0,0,2,0,0,1,4,0,,0,0.97,0.98,0,,,,,,
3504906,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.68,0,,,,,,
3495980,126,8.0,0,0,0,0,0,0,1,2,0,,0,0.78,0.75,0,,,,,,
3504214,9,12.0,0,0,0,0,0,0,0,0,1,,0,0.48,0.48,0,,,,,,
3387095,5,9.0,0,5,9,13,0,3,7,10,0,,0,0.99,0.99,0,,,,,,
3426326,34,,0,0,0,0,0,0,1,1,0,,0,-99.0,-99.0,0,,,,,,
3356116,0,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3487583,61,2.0,0,0,0,0,0,1,1,3,0,,0,0.69,0.72,0,,,,,,
3496868,2,8.0,0,0,0,0,0,2,2,5,2,,0,0.96,0.9,0,,,,,,
3356985,542,8.0,3,0,0,0,7,137,498,610,26,,0,0.99,0.99,0,,,,,,
3458833,3,2.0,10,15,30,45,6,23,64,88,2,,0,0.98,0.99,0,,,,,,
3328840,195,12.0,0,0,0,0,0,0,0,0,0,,0,0.94,0.87,0,,,,,,
3335840,5,8.0,0,0,0,0,0,0,0,1,0,,0,0.98,0.97,0,,,,,,
3373905,0,12.0,59,172,410,659,0,0,0,0,1,,0,0.91,0.91,0,,,,,,
3518073,3,8.0,0,0,0,0,0,0,0,0,1,,0,0.15,0.1,0,,,,,,
3511564,6,8.0,0,0,0,0,0,0,0,1,1,,0,0.89,0.82,0,,,,,,
3491268,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3322900,10,9.0,0,0,0,0,2,4,8,12,0,,0,0.94,0.83,0,,,,,,
3463888,13,8.0,0,0,0,0,0,0,0,0,0,,0,0.97,0.97,0,,,,,,
3488860,0,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3388141,9448,8.0,0,0,0,0,426,1281,2321,3548,373,,0,0.61,0.6,0,,,,,,
3384338,218,13.0,67,270,515,760,71,243,510,758,1042,,0,0.82,0.81,0,,,,,,
3371456,11,12.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.68,0,,,,,,
3475988,620,8.0,107,420,1200,1960,183,711,1695,2475,209,,0,0.75,0.43,0,,,,,,
3454406,2,8.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.81,0,,,,,,
3454028,239,8.0,0,0,0,0,6,13,19,28,0,,0,0.9,0.95,0,,,,,,
3436934,8,12.0,3,0,4,4,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3403602,483,2.0,6,200,400,600,74,211,477,771,248,,0,1.0,1.0,0,,,,,,
3386787,25,52.0,0,0,0,0,0,0,1,2,1,,0,0.92,0.83,0,,,,,,
3375649,13,4.0,0,0,0,0,1,1,2,3,0,,0,0.73,0.78,0,,,,,,
3319459,41,12.0,0,0,0,0,0,0,15,16,0,,0,0.07,0.19,0,,,,,,
3369228,1138,10.0,245,1440,2640,4080,442,1445,2909,4407,412,,0,0.77,0.84,0,,,,,,
3306540,72,8.0,0,0,0,0,0,4,5,9,7,,0,0.99,0.98,0,,,,,,
3459494,7,2.0,6,13,13,13,0,0,0,0,2,,0,0.91,0.91,0,,,,,,
3371116,5,2.0,0,0,0,0,0,1,1,1,0,,0,-99.0,0.23,0,,,,,,
3375626,6,12.0,0,0,0,0,0,0,4,4,0,,0,0.73,0.7,0,,,,,,
3317132,8,4.0,0,0,0,0,0,0,0,1,0,,0,0.73,0.78,0,,,,,,
3348370,19,8.0,0,0,0,0,12,17,22,32,3,,0,0.98,0.99,0,,,,,,
3468219,110,52.0,0,0,0,0,0,2,2,2,0,,0,0.84,0.7,0,,,,,,
3461251,9,8.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.84,0,,,,,,
3420975,99,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3464472,13,12.0,0,0,0,0,0,0,0,0,0,,0,0.48,0.48,0,,,,,,
3346818,0,8.0,0,0,0,0,0,0,0,0,0,,0,1.0,0.93,0,,,,,,
3376400,2,8.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.89,0,,,,,,
3503298,2734,,0,0,0,0,0,3,4,5,13,,0,-99.0,-99.0,0,,,,,,
3370560,15,3.0,0,0,0,0,0,2,6,6,0,,0,0.93,0.89,0,,,,,,
3349605,1253,8.0,0,700,1400,2100,242,849,1695,2464,258,,0,0.98,0.96,0,,,,,,
3346690,5,2.0,0,13,13,13,3,3,4,13,0,,0,0.74,0.46,0,,,,,,
3429664,21,3.0,0,0,0,0,0,0,11,16,0,,0,0.98,0.98,0,,,,,,
3288124,7,9.0,0,0,0,0,0,0,0,0,0,,0,0.7,0.66,0,,,,,,
3324996,3,8.0,0,0,0,0,0,0,0,0,0,,0,0.74,0.73,0,,,,,,
3470284,6,8.0,5,9,17,33,8,25,37,49,5,,0,0.25,0.31,0,,,,,,
3404940,243,8.0,1,0,100,150,2,23,133,265,29,,0,0.78,0.8,0,,,,,,
3460033,8,12.0,0,1,4,9,2,4,9,14,0,,0,0.99,0.99,0,,,,,,
3302677,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3505495,2,12.0,0,2,3,5,0,0,3,5,1,,0,0.56,0.58,0,,,,,,
3371395,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3444861,509,52.0,0,0,0,0,1,4,9,15,1,,0,-99.0,-99.0,0,,,,,,
3342405,151,8.0,0,0,0,0,0,3,23,40,3,,0,0.87,0.8,0,,,,,,
3390583,10,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3428365,9,2.0,0,0,25,25,0,0,0,0,0,,0,1.0,0.99,0,,,,,,
3509067,569,9.0,0,0,0,0,9,19,84,129,3,,0,0.85,0.82,0,,,,,,
3317172,25,12.0,0,5,5,5,0,0,0,0,1,,0,0.48,0.48,0,,,,,,
3398873,2,8.0,0,0,2,3,1,1,3,4,2,,0,0.89,0.9,0,,,,,,
3524268,113,8.0,0,0,0,0,0,0,0,0,0,,0,0.95,0.97,0,,,,,,
3516592,1008,8.0,0,0,0,0,17,36,103,167,4,,0,0.5,0.5,0,,,,,,
3459377,6,8.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.91,0,,,,,,
3338322,7,,0,0,0,0,0,0,0,0,1,,0,-99.0,-99.0,0,,,,,,
3359527,208,12.0,4,0,0,0,7,39,76,159,23,,0,0.65,0.77,0,,,,,,
3478815,89,,0,0,0,0,1,1,1,2,0,,0,-99.0,-99.0,0,,,,,,
3482984,196,2.0,0,0,0,0,1,1,7,10,1,,0,0.88,0.9,0,,,,,,
3433304,11,12.0,0,0,0,0,0,0,0,0,1,,0,0.48,0.48,0,,,,,,
3430927,130,8.0,0,102,160,218,34,103,206,335,245,,0,1.0,1.0,1,,,,,,
3453614,11,9.0,0,0,0,4,2,4,10,12,0,,0,0.93,0.78,0,,,,,,
3368317,646,8.0,211,1436,2284,3132,221,1159,2387,3334,218,,0,0.93,0.97,0,,,,,,
3400121,10,,0,0,0,0,2,18,46,84,1,,0,-99.0,-99.0,0,,,,,,
3507618,20,2.0,0,0,0,0,0,3,5,7,0,,0,0.95,0.87,0,,,,,,
3455475,1040,8.0,275,3363,5913,8463,811,2820,6218,9491,665,,263,0.89,0.91,0,,,,,,
3502605,4,8.0,0,48,72,96,5,23,38,65,8,,0,0.99,0.99,0,,,,,,
3410872,202,8.0,124,0,0,120,12,37,93,143,28,,0,1.0,0.99,0,,,,,,
3330160,37,8.0,0,0,0,0,0,6,13,17,0,,0,0.79,0.66,0,,,,,,
3301319,399,8.0,0,0,0,0,1,5,5,7,2,,0,0.64,0.68,0,,,,,,
3361169,237,2.0,0,0,0,0,4,19,132,146,6,,0,0.89,0.95,0,,,,,,
3402139,78,3.0,648,0,0,0,9,34,107,184,20,,0,0.76,0.86,0,,,,,,
3416852,9,8.0,0,0,0,0,0,0,0,0,1,,0,0.1,0.11,0,,,,,,
3503719,1,8.0,0,5,7,10,2,4,7,11,0,,0,0.85,0.64,0,,,,,,
3393001,29,8.0,0,0,0,0,0,0,0,0,0,,0,0.28,0.13,0,,,,,,
3490212,546,8.0,0,0,0,0,0,0,4,6,3,,0,0.97,0.96,0,,,,,,
3344868,223,8.0,58,374,695,1064,128,476,874,1285,107,,0,0.99,0.99,0,,,,,,
3511496,5,12.0,0,0,2,3,0,0,5,7,0,,0,0.73,0.79,0,,,,,,
3302748,74,8.0,0,37,37,74,5,20,53,86,18,,0,0.63,0.68,0,,,,,,
3520297,3,8.0,0,0,0,1,1,1,4,6,0,,0,0.82,0.81,0,,,,,,
3370143,499,,0,0,0,0,1,1,3,5,0,,0,-99.0,-99.0,0,,,,,,
3307058,3,12.0,0,25,44,44,5,13,23,33,9,,0,0.73,0.79,0,,,,,,
3404803,10,12.0,0,0,0,0,0,0,0,0,1,,0,0.48,0.48,0,,,,,,
3310432,67,2.0,47,83,198,297,20,88,185,242,42,,0,1.0,0.97,0,,,,,,
3502076,565,2.0,47,720,1440,2304,244,760,1533,2233,241,,0,0.95,0.96,0,,,,,,
3364102,3,2.0,0,0,0,0,0,0,0,0,0,,0,1.0,0.99,0,,,,,,
3308932,152,8.0,0,0,0,110,0,42,65,125,22,,0,0.87,0.82,0,,,,,,
3379922,193,2.0,313,216,540,792,101,301,592,820,95,,0,0.95,0.96,0,,,,,,
3418300,18,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3287561,21,9.0,0,0,0,0,0,0,0,0,0,,0,0.85,0.82,0,,,,,,
3449282,3,4.0,0,0,0,0,0,0,0,1,0,,0,0.73,0.78,0,,,,,,
3390497,7,12.0,0,0,0,0,0,0,0,0,0,,0,0.99,0.99,0,,,,,,
3519539,358,8.0,111,323,573,573,71,261,499,743,209,,0,0.85,0.85,0,,,,,,
3439696,3055,4.0,198,2904,7128,13002,2629,8305,15811,19579,1503,,0,0.55,0.66,0,,,,,,
3357809,3,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3490662,9,2.0,0,0,0,0,0,0,0,0,1,,0,0.98,0.92,0,,,,,,
3377634,1068,8.0,340,1225,2233,2989,397,1458,3197,5197,451,,0,0.64,0.62,0,,,,,,
3373068,107,8.0,0,0,0,0,1,2,7,15,27,,0,0.73,0.76,0,,,,,,
3336329,74,8.0,0,0,0,0,0,0,0,0,0,,0,0.79,0.79,0,,,,,,
3384183,11,8.0,2,4,11,19,2,8,14,19,21,,0,0.96,0.96,0,,,,,,
3513772,323,2.0,0,189,389,489,8,43,335,705,19,,0,0.08,0.08,0,,,,,,
3494443,1,8.0,0,0,0,0,0,0,0,0,0,,0,0.89,0.82,0,,,,,,
3411715,0,8.0,0,10,15,21,2,8,15,20,4,,0,0.5,0.46,0,,,,,,
3339319,5,12.0,0,0,0,0,0,0,0,0,0,,0,0.77,0.73,0,,,,,,
3425101,0,2.0,0,0,0,0,0,0,0,0,0,,0,0.78,0.83,0,,,,,,
3416058,94,8.0,5,60,60,120,15,42,91,135,17,,0,0.99,0.99,0,,,,,,
3458759,4606,,0,0,0,0,48,65,121,152,9,,0,-99.0,-99.0,0,,,,,,
3517521,70,4.0,6,47,89,113,10,47,107,152,29,,0,0.73,0.78,0,,,,,,
3508145,9,,0,0,0,0,0,1,1,1,1,,0,-99.0,-99.0,0,,,,,,
3357491,14,2.0,0,0,10,20,2,8,16,19,0,,0,0.98,0.98,0,,,,,,
3416329,6816,2.0,17,0,0,0,38,142,285,398,40,,0,0.99,0.99,0,,,,,,
3285026,3,2.0,0,0,0,0,0,0,0,0,0,,0,0.37,0.34,0,,,,,,
3413185,3,9.0,0,0,0,0,0,0,1,1,0,,0,0.99,0.99,0,,,,,,
3510674,435,8.0,14,252,567,924,130,458,1054,1624,114,,0,0.4,0.29,0,,,,,,
3430875,3,12.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.68,0,,,,,,
3350092,116,0.0,0,0,0,0,2,4,6,13,1,,0,0.0,0.0,0,,,,,,
3342381,4,9.0,0,0,0,0,0,0,0,0,0,,0,0.7,0.66,0,,,,,,
3349677,8,9.0,0,0,3,6,0,3,5,7,1,,0,0.99,0.99,0,,,,,,
3342099,16,,0,0,0,0,0,0,0,0,3,,0,-99.0,-99.0,0,,,,,,
3435914,22,8.0,0,0,0,0,1,4,7,9,0,,0,0.88,0.94,0,,,,,,
3319076,141,2.0,8,75,225,300,31,110,221,345,35,,0,1.0,0.98,0,,,,,,
3414205,24,4.0,6,4,12,12,6,30,58,96,6,,0,0.73,0.78,0,,,,,,
3304134,97,8.0,35,61,161,279,9,74,179,283,23,,0,0.84,0.87,0,,,,,,
3290135,6,8.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.91,0,,,,,,
3330073,3,3.0,0,3,7,12,0,3,6,14,2,,0,0.94,0.96,0,,,,,,
3503228,40,4.0,51,119,164,194,49,110,234,336,0,,8,0.73,0.78,0,,,,,,
3301586,0,2.0,0,11,11,11,0,0,2,2,0,,0,0.64,0.64,0,,,,,,
3479662,7,3.0,0,0,0,0,0,0,3,3,0,,0,0.58,0.45,0,,,,,,
3419333,2,9.0,0,0,0,0,0,0,0,0,2,,0,0.7,0.66,0,,,,,,
3460559,464,8.0,170,72,228,306,171,333,523,766,229,,0,0.83,0.73,0,,,,,,
3326385,359,4.0,23,121,289,425,50,136,216,277,45,,6,0.73,0.78,0,,,,,,
3505919,5,4.0,0,0,0,0,0,0,0,0,0,,0,0.22,0.15,0,,,,,,
3420631,16,8.0,0,0,0,0,0,0,2,2,1,,0,1.0,0.99,0,,,,,,
3361158,20,8.0,0,20,20,20,0,1,4,6,0,,0,0.79,0.87,0,,,,,,
3411090,75,8.0,1,0,40,80,4,24,49,76,8,,0,0.9,0.94,0,,,,,,
3347130,15,8.0,0,0,0,0,0,0,0,0,0,,0,1.0,0.71,0,,,,,,
3472508,478,8.0,0,0,0,0,0,25,25,25,2,,0,0.99,0.91,0,,,,,,
3335130,27,2.0,0,0,0,0,1,4,5,13,2,,0,-99.0,0.5,0,,,,,,
3359707,3,8.0,0,0,0,0,0,0,0,0,1,,0,1.0,0.98,0,,,,,,
3345069,132,8.0,29,129,253,379,13,93,229,382,39,,0,0.99,0.97,0,,,,,,
3434148,5,2.0,0,0,0,0,0,0,0,0,0,,0,0.54,0.56,0,,,,,,
3337884,4,2.0,0,1,1,1,0,0,2,2,0,,0,0.99,0.96,0,,,,,,
3518328,18,14.0,0,0,0,0,0,0,0,0,1,,0,0.99,0.99,0,,,,,,
3306674,22,8.0,0,0,0,0,0,1,1,1,1,,0,0.97,0.93,0,,,,,,
3513704,1,4.0,2,1,2,3,1,3,7,12,0,,0,0.73,0.78,0,,,,,,
3388695,17,8.0,0,0,10,20,0,7,13,38,0,,0,0.52,0.73,0,,,,,,
3303604,9,2.0,0,0,0,3,2,5,13,15,1,,0,0.36,0.44,0,,,,,,
3412707,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.68,0,,,,,,
3345072,48,16.0,0,0,0,0,3,15,48,58,35,,0,0.99,0.99,0,,,,,,
3441310,2,2.0,0,0,1,3,0,1,2,3,1,,0,0.93,0.87,0,,,,,,
3437601,98,2.0,39,144,289,433,53,171,330,525,70,,23,0.9,0.94,0,,,,,,
3437879,2,12.0,0,2,4,6,2,4,5,6,0,,0,0.77,0.73,0,,,,,,
3387879,35,,0,0,0,0,2,34,68,89,6,,0,-99.0,-99.0,0,,,,,,
3422833,60,4.0,0,0,0,0,0,10,10,22,0,,0,0.73,0.78,0,,,,,,
3288427,25,52.0,0,0,0,0,0,1,6,7,1,,0,-99.0,-99.0,0,,,,,,
3354209,1039,8.0,19,0,0,0,45,200,374,557,78,,0,0.98,0.96,0,,,,,,
3385789,0,2.0,0,12,18,18,0,0,0,0,0,,0,0.95,0.97,0,,,,,,
3404815,231,52.0,0,0,0,0,6,37,98,140,26,,0,0.79,0.66,0,,,,,,
3474717,2,8.0,0,2,4,6,0,2,4,7,2,,0,0.98,0.95,0,,,,,,
3460651,12,4.0,0,1,2,2,0,12,15,32,0,,0,0.73,0.78,0,,,,,,
3347367,4,4.0,0,0,0,0,0,0,0,0,0,,0,0.7,0.66,0,,,,,,
3385850,13,9.0,0,0,0,0,0,0,3,4,0,,0,0.85,0.82,0,,,,,,
3444826,2779,12.0,0,5000,5000,5000,0,0,0,0,0,,0,0.92,0.9,0,,,,,,
3351532,3565,8.0,2280,7252,16946,24864,2037,8345,18320,29460,2255,,0,0.37,0.48,0,,,,,,
3485897,194,8.0,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3320200,103,16.0,0,53,70,88,7,29,81,111,22,,0,0.99,0.99,0,,,,,,
3460806,150,4.0,10,0,100,100,19,52,118,191,28,,0,0.98,0.96,0,,,,,,
3471295,18,8.0,0,11,23,43,6,22,37,53,0,,0,0.78,0.75,0,,,,,,
3306795,10,12.0,0,0,0,0,0,0,0,0,1,,0,0.48,0.48,0,,,,,,
3327449,46,9.0,0,0,0,0,1,4,8,13,0,,0,0.85,0.82,0,,,,,,
3501456,5,8.0,0,0,0,0,0,0,8,16,1,,0,0.35,0.52,0,,,,,,
3522029,0,2.0,0,0,0,0,0,0,0,0,0,,0,0.54,0.56,0,,,,,,
3385100,4840,52.0,0,0,0,0,0,0,0,0,0,,0,0.94,0.87,0,,,,,,
3403077,54,8.0,0,73,115,157,24,73,145,192,30,,0,0.97,0.97,0,,,,,,
3360191,0,8.0,0,81,81,81,0,0,0,0,0,,0,0.46,0.53,0,,,,,,
3436932,7,2.0,0,24,24,24,0,0,0,0,1,,0,-99.0,-99.0,0,,,,,,
3415177,36,4.0,130,99,204,288,41,144,210,306,26,,0,0.73,0.78,1,,,,,,
3416765,68,2.0,0,45,117,171,24,71,180,254,30,,0,0.63,0.68,0,,,,,,
3321980,2150,8.0,320,1430,3510,4940,401,1873,3399,6015,720,,0,0.99,0.99,0,,,,,,
3442612,5515,12.0,0,0,0,0,65,151,271,393,0,,0,0.0,0.01,0,,,,,,
3298231,111,8.0,15,0,0,0,25,36,58,145,18,,0,0.89,0.81,0,,,,,,
3471777,0,2.0,0,8,8,8,0,0,1,1,0,,0,0.68,0.77,0,,,,,,
3346108,0,8.0,0,120,120,120,0,0,0,16,0,,0,0.92,0.66,0,,,,,,
3413060,9,8.0,0,6,12,18,2,6,17,29,2,,0,0.98,0.98,0,,,,,,
3367311,8,,0,0,0,0,1,2,3,3,0,,0,-99.0,-99.0,0,,,,,,
3510079,2240,8.0,0,0,0,0,31,80,146,206,14,,0,1.0,1.0,0,,,,,,
3516662,46,,0,0,0,0,5,20,45,73,4,,0,-99.0,-99.0,0,,,,,,
3286354,0,2.0,0,7,7,7,0,0,0,0,0,,7,0.83,0.91,0,,,,,,
3512503,5,2.0,0,0,0,0,0,0,0,0,1,,0,0.99,0.99,0,,,,,,
3464605,0,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3525734,8,8.0,0,0,0,1,0,3,4,6,2,,0,0.87,0.8,0,,,,,,
3369852,1,8.0,0,0,1,2,0,1,1,1,0,,0,0.99,0.99,0,,,,,,
3457870,698,8.0,0,0,0,0,5,20,35,57,0,,0,0.86,0.93,0,,,,,,
3292193,10,2.0,0,0,0,0,0,0,0,0,0,,0,0.97,0.96,0,,,,,,
3351194,12,2.0,0,0,0,0,0,0,0,0,0,,0,0.48,0.36,0,,,,,,
3489067,0,8.0,0,0,0,0,0,0,0,0,0,,0,0.88,0.92,0,,,,,,
3385345,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.68,0,,,,,,
3447010,12,9.0,0,0,0,0,0,0,0,0,0,,0,0.99,0.99,0,,,,,,
3523062,29,9.0,0,0,0,0,0,0,0,0,0,,0,0.85,0.82,0,,,,,,
3308300,7,2.0,0,0,0,0,0,0,0,0,0,,0,0.66,0.75,0,,,,,,
3313882,204,8.0,0,0,0,0,0,1,2,3,2,,0,0.37,0.34,0,,,,,,
3419024,7,2.0,0,0,0,0,0,0,0,0,0,,0,0.93,0.96,0,,,,,,
3462661,1,12.0,0,11,11,15,0,5,7,11,2,,0,0.57,0.68,0,,,,,,
3352226,11,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3395298,890,4.0,0,0,0,0,10,11,36,40,0,,0,0.73,0.78,0,,,,,,
3306134,19,8.0,0,0,0,0,0,7,9,11,2,,0,0.77,0.73,0,,,,,,
3412762,74,12.0,45,138,213,339,36,118,242,367,44,,0,0.99,0.99,0,,,,,,
3314080,1,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3377339,155,8.0,26,91,361,564,55,183,504,743,62,,0,0.87,0.91,0,,,,,,
3490833,6,12.0,0,11,18,24,4,9,16,25,18,,4,0.77,0.73,0,,,,,,
3423096,3283,8.0,426,5058,9954,15438,2338,6251,11228,16788,1417,,0,0.99,0.99,0,,,,,,
3335610,7,9.0,0,0,0,0,0,0,0,0,0,,0,0.94,0.83,0,,,,,,
3321861,520,4.0,0,0,0,0,0,20,20,23,0,,0,0.73,0.78,0,,,,,,
3478025,47,8.0,11,68,120,172,16,45,86,127,28,,0,0.37,0.34,0,,,,,,
3451231,3,12.0,0,2,2,2,4,4,4,4,1,,0,0.48,0.48,0,,,,,,
3371012,494,,0,0,0,0,2,6,24,44,1,,0,-99.0,-99.0,0,,,,,,
3499826,0,8.0,0,0,0,0,0,0,0,0,0,,0,0.87,0.8,0,,,,,,
3303701,0,8.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3357695,8,9.0,7,7,23,35,4,11,21,33,0,,0,0.94,0.83,0,,,,,,
3495879,155,12.0,0,0,0,0,0,0,0,0,0,,0,0.92,0.9,0,,,,,,
3428818,44,8.0,15,82,159,235,36,95,175,243,26,,0,0.79,0.66,0,,,,,,
3295773,7,8.0,0,0,0,0,0,0,0,1,0,,0,0.99,0.94,0,,,,,,
3390274,6,2.0,0,0,0,0,0,0,0,0,0,,0,1.0,0.97,0,,,,,,
3309097,340,2.0,25,373,785,1160,131,481,984,1349,144,,0,0.95,0.95,0,,,,,,
3462508,42,8.0,0,0,0,0,0,0,2,4,2,,0,0.7,0.73,0,,,,,,
3342885,252,52.0,3,0,0,0,13,35,91,144,19,,0,-99.0,-99.0,0,,,,,,
3387399,26,2.0,0,0,0,0,1,1,3,7,0,,0,0.98,0.98,0,,,,,,
3422010,1,,0,0,0,0,0,0,1,1,3,,0,-99.0,-99.0,0,,,,,,
3376213,39,4.0,0,0,0,0,0,0,1,1,1,,0,0.35,0.52,0,,,,,,
3507078,17,12.0,0,0,0,3,25,28,63,89,8,,0,0.73,0.79,0,,,,,,
3524046,100,4.0,0,0,0,0,0,15,70,90,0,,0,0.73,0.78,0,,,,,,
3324374,1,2.0,0,0,0,0,0,0,0,0,0,,0,0.79,0.87,0,,,,,,
3351326,128,4.0,3,105,175,210,28,84,185,334,19,,0,0.73,0.78,0,,,,,,
3301508,4,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3330449,24,4.0,18,20,20,40,8,23,41,63,0,,0,0.73,0.78,0,,,,,,
3426427,169,8.0,0,1326,1924,3120,0,0,0,0,0,,0,0.93,0.96,0,,,,,,
3482951,3,8.0,0,0,0,0,0,0,0,0,0,,0,0.99,0.96,0,,,,,,
3494036,1704,12.0,0,1200,2400,2400,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3454413,1349,12.0,0,0,0,0,103,285,564,832,92,,0,0.93,0.74,0,,,,,,
3432467,9,9.0,0,0,0,0,0,1,2,2,0,,0,0.99,0.99,0,,,,,,
3398835,2,9.0,0,4,10,14,1,6,9,12,1,,0,0.99,0.99,0,,,,,,
3419319,0,2.0,0,4,8,14,1,6,15,21,1,,0,0.69,0.75,0,,,,,,
3408027,63,8.0,2,0,0,80,3,13,31,47,6,,0,0.44,0.64,0,,,,,,
3325539,4,12.0,0,0,0,0,0,0,0,0,0,,0,0.77,0.73,0,,,,,,
3387798,1,52.0,0,0,0,0,0,0,0,0,1,,0,0.73,0.78,0,,,,,,
3399429,36,8.0,0,0,0,0,0,1,3,3,0,,0,0.5,0.46,0,,,,,,
3357330,1,9.0,0,0,0,0,0,0,0,1,1,,0,0.54,0.48,0,,,,,,
3510401,15,8.0,0,0,0,0,0,0,0,0,1,,0,0.37,0.34,0,,,,,,
3338411,598,8.0,50,880,1800,2840,308,1160,2193,2939,254,,0,0.97,0.96,0,,,,,,
3320569,67,4.0,0,0,0,0,0,0,1,1,5,,0,0.22,0.15,0,,,,,,
3308588,5,8.0,0,0,0,0,2,5,9,10,2,,0,0.92,0.89,0,,,,,,
